step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
387,TRANSFER,10000000.0,C1057439889,24892193.09,14892193.09,C1973915590,0.0,0.0,1,0
302,CASH_OUT,92251.96,C300955498,210414.0,118162.04,C875724240,380468.04,472720.0,0,0
249,PAYMENT,14890.75,C1628740591,0.0,0.0,M767234777,0.0,0.0,0,0
348,CASH_OUT,66840.5,C1022086533,0.0,0.0,C1867980918,75373.93,142214.42,0,0
256,CASH_OUT,84723.09,C1171804002,0.0,0.0,C1459839570,128833.5,213556.59,0,0
20,CASH_OUT,231497.49,C1638539792,0.0,0.0,C1946986858,1754718.17,2197861.95,0,0
283,PAYMENT,8885.07,C2111561617,0.0,0.0,M1722102604,0.0,0.0,0,0
37,PAYMENT,5626.66,C717089235,113.0,0.0,M1594913904,0.0,0.0,0,0
177,CASH_OUT,220292.87,C1877874209,0.0,0.0,C1330755997,9998452.61,10218745.48,0,0
274,PAYMENT,10237.75,C2023272217,22343.0,12105.25,M1680593766,0.0,0.0,0,0
188,PAYMENT,9051.97,C916683720,303396.0,294344.03,M1771898043,0.0,0.0,0,0
333,CASH_IN,108787.3,C152584280,2425681.74,2534469.04,C1812714721,758715.14,649927.84,0,0
409,PAYMENT,8618.39,C699556009,0.0,0.0,M1948161068,0.0,0.0,0,0
234,TRANSFER,719361.35,C361088145,0.0,0.0,C275451115,919798.01,1639159.36,0,0
256,CASH_OUT,17568.25,C500670745,10071.0,0.0,C819401292,773808.2,791376.45,0,0
137,PAYMENT,3286.35,C913857164,0.0,0.0,M60882247,0.0,0.0,0,0
129,PAYMENT,7003.08,C1114409406,10251.0,3247.92,M83200758,0.0,0.0,0,0
231,TRANSFER,884976.77,C285083036,0.0,0.0,C724474053,897212.17,1782188.94,0,0
44,PAYMENT,18009.03,C1249096445,0.0,0.0,M1205163945,0.0,0.0,0,0
236,CASH_OUT,275137.2,C986824344,12707.0,0.0,C520502817,1118354.15,1393491.35,0,0
212,CASH_OUT,143090.69,C1757916540,102574.0,0.0,C1356757853,2057630.06,2200720.75,0,0
407,CASH_IN,58174.5,C988151930,2126422.37,2184596.87,C1058932425,136071.81,77897.31,0,0
11,CASH_OUT,134585.99,C333826736,0.0,0.0,C620638596,2594776.16,2729362.15,0,0
259,CASH_OUT,13499.52,C1050203713,25903.0,12403.48,C1819644493,747974.18,761473.71,0,0
403,PAYMENT,9561.79,C1181092011,0.0,0.0,M1239262539,0.0,0.0,0,0
393,PAYMENT,16835.27,C1455788197,5568.81,0.0,M1547395748,0.0,0.0,0,0
236,CASH_OUT,146921.71,C530696378,2669.0,0.0,C1208761225,1280486.89,1427408.59,0,0
131,CASH_OUT,302967.44,C1169777213,26829.0,0.0,C699713609,1225244.11,1528211.55,0,0
608,PAYMENT,9749.83,C1084208561,31694.0,21944.17,M116084618,0.0,0.0,0,0
131,PAYMENT,21913.86,C1689781853,175.0,0.0,M1279809634,0.0,0.0,0,0
202,CASH_OUT,75985.2,C145725577,0.0,0.0,C1650768787,267766.86,343752.06,0,0
133,CASH_OUT,6989.06,C1364753658,0.0,0.0,C1812904960,43306.0,265843.15,0,0
36,CASH_OUT,323619.3,C525401471,4038.0,0.0,C1618714570,451.0,324070.3,0,0
301,CASH_OUT,118080.04,C494676487,72711.0,0.0,C272870077,155185.2,273265.24,0,0
325,TRANSFER,3751.26,C118235691,75725.0,71973.74,C1555315432,3097942.3,3101693.56,0,0
16,PAYMENT,11907.96,C1769125529,11190.0,0.0,M702928524,0.0,0.0,0,0
12,PAYMENT,3902.83,C372542810,0.0,0.0,M45770748,0.0,0.0,0,0
230,CASH_OUT,118511.74,C14608010,73408.0,0.0,C1085702345,0.0,118511.74,0,0
546,CASH_OUT,98364.09,C1169335413,32151.0,0.0,C60927523,0.0,98364.09,0,0
14,PAYMENT,3852.32,C1357166556,35711.0,31858.68,M15678844,0.0,0.0,0,0
355,PAYMENT,3642.45,C438218448,2312.0,0.0,M1555467077,0.0,0.0,0,0
178,PAYMENT,10813.47,C953496859,0.0,0.0,M409301153,0.0,0.0,0,0
45,CASH_OUT,178680.9,C76522379,155437.0,0.0,C1187145167,0.0,45008.18,0,0
17,CASH_IN,242314.04,C903839094,17322887.48,17565201.52,C1107146140,3045943.22,2803629.18,0,0
260,CASH_IN,261890.73,C1435832483,14809341.01,15071231.74,C123494566,459687.49,197796.76,0,0
208,CASH_IN,305211.25,C468070747,3839532.88,4144744.12,C2090418824,1115658.24,810447.0,0,0
206,TRANSFER,167846.44,C1375165878,0.0,0.0,C1852852039,3687933.79,3855780.23,0,0
205,PAYMENT,1927.42,C234240231,5087.0,3159.58,M607527190,0.0,0.0,0,0
252,CASH_IN,44799.68,C2029040030,8699981.43,8744781.11,C403715323,445935.99,401136.32,0,0
357,CASH_IN,74701.93,C887600793,3988704.56,4063406.49,C1197382632,10522127.27,10447425.34,0,0
283,PAYMENT,48579.82,C519373192,197066.82,148487.0,M41779488,0.0,0.0,0,0
251,PAYMENT,14086.9,C1687373953,0.0,0.0,M1183775738,0.0,0.0,0,0
43,CASH_IN,35746.52,C1518741933,3647026.17,3682772.69,C1957336490,161543.98,125797.45,0,0
35,CASH_OUT,140038.29,C2006563717,52297.0,0.0,C25692977,917510.85,1057549.14,0,0
35,CASH_OUT,215463.16,C2119883874,0.0,0.0,C1093824006,1198666.59,1414129.75,0,0
157,CASH_OUT,471624.08,C1100036880,24503.0,0.0,C388997467,163918.98,635543.06,0,0
394,CASH_OUT,97447.15,C872924025,0.0,0.0,C1102354802,12143515.68,12240962.84,0,0
12,PAYMENT,2792.18,C2120280053,69842.0,67049.82,M1761481997,0.0,0.0,0,0
21,PAYMENT,11556.77,C1535047105,49030.0,37473.23,M566654486,0.0,0.0,0,0
378,CASH_OUT,93902.65,C555350152,0.0,0.0,C1680565263,483569.17,577471.81,0,0
370,TRANSFER,95123.04,C766063785,380302.21,285179.17,C1221660465,7824411.88,7919534.92,0,0
249,PAYMENT,7709.76,C93983036,20078.0,12368.24,M707754670,0.0,0.0,0,0
38,CASH_OUT,484445.22,C766065435,111955.0,0.0,C1442441440,0.0,484445.22,0,0
95,CASH_IN,271778.57,C2096324451,241244.62,513023.19,C485285905,615926.76,344148.18,0,0
683,CASH_OUT,140928.55,C859687225,157282.72,16354.17,C253345775,239137.31,380065.86,0,0
140,PAYMENT,9132.23,C1465466996,46850.21,37717.98,M1922769557,0.0,0.0,0,0
225,CASH_OUT,47616.69,C1813165089,0.0,0.0,C2047944461,56813.84,104430.53,0,0
213,PAYMENT,9897.54,C1068464584,5064.0,0.0,M1156775399,0.0,0.0,0,0
206,CASH_OUT,476052.58,C41530674,69018.5,0.0,C446752033,1802404.49,2278457.08,0,0
302,PAYMENT,26283.08,C1743973632,67335.0,41051.92,M1212670269,0.0,0.0,0,0
354,CASH_IN,653565.17,C538475168,23056244.91,23709810.08,C685321602,3797384.68,3143819.51,0,0
396,CASH_OUT,68185.51,C1664331510,151.0,0.0,C2045657984,98783.09,166968.6,0,0
301,CASH_OUT,100721.73,C1201660793,42902.0,0.0,C1005846091,0.0,100721.73,0,0
9,TRANSFER,14003.98,C420186505,4657.0,0.0,C467710030,0.0,0.0,0,0
239,PAYMENT,4160.84,C839214030,542.0,0.0,M214252075,0.0,0.0,0,0
257,CASH_IN,11478.43,C1466515798,5716.62,17195.05,C2066906932,659714.91,972851.74,0,0
309,CASH_IN,249932.72,C422360833,1531056.99,1780989.71,C666872844,910673.27,660740.55,0,0
21,CASH_IN,218989.49,C778725136,48184.0,267173.49,C1087762335,244802.83,25813.34,0,0
191,PAYMENT,2797.85,C1338299434,5014.0,2216.15,M99299765,0.0,0.0,0,0
370,PAYMENT,26058.48,C1506445494,11665.0,0.0,M1256620613,0.0,0.0,0,0
131,TRANSFER,940792.7,C1428611946,0.0,0.0,C878725258,9473917.01,10414709.71,0,0
251,PAYMENT,75240.7,C276679028,116.0,0.0,M49220437,0.0,0.0,0,0
374,PAYMENT,10530.11,C1537235836,36233.32,25703.21,M91282963,0.0,0.0,0,0
403,CASH_OUT,17948.58,C1937091751,0.0,0.0,C1008681355,4278682.35,4296630.93,0,0
140,TRANSFER,1015233.35,C1075963117,0.0,0.0,C823056183,9107467.21,10122700.56,0,0
155,PAYMENT,8241.78,C297598700,11549.0,3307.22,M1853382133,0.0,0.0,0,0
331,CASH_IN,166420.36,C394849939,6761879.25,6928299.61,C347723079,3397443.84,3231023.48,0,0
187,CASH_IN,115152.34,C567003916,2807635.05,2922787.39,C1541896360,2393890.3,2278737.96,0,0
286,PAYMENT,3702.07,C321099259,2083.0,0.0,M1665578032,0.0,0.0,0,0
45,PAYMENT,46215.25,C650018238,0.0,0.0,M97617890,0.0,0.0,0,0
212,PAYMENT,12518.35,C33178357,0.0,0.0,M1714479787,0.0,0.0,0,0
11,CASH_OUT,11311.43,C1555887425,0.0,0.0,C65352921,186642.45,416035.73,0,0
372,CASH_IN,375148.48,C304833160,548566.0,923714.48,C1561111470,541026.29,165877.81,0,0
355,CASH_OUT,314203.21,C1349769238,0.0,0.0,C1563812201,3189211.11,3503414.32,0,0
135,CASH_OUT,216193.81,C1167423530,51809.0,0.0,C220040020,0.0,216193.81,0,0
184,CASH_IN,86413.5,C1595013560,14224866.35,14311279.85,C338619085,181764.95,139675.72,0,0
187,CASH_OUT,208418.67,C1824551369,43469.0,0.0,C808659775,0.0,208418.67,0,0
403,CASH_IN,199655.38,C1039599467,1571431.94,1771087.32,C929408631,227344.68,27689.31,0,0
139,TRANSFER,952702.17,C1627579521,0.0,0.0,C1776982269,1070228.79,2022930.96,0,0
45,TRANSFER,33205.68,C176651849,99065.0,65859.32,C325679116,419689.3,452894.98,0,0
321,CASH_OUT,72919.69,C1885223094,0.0,0.0,C1173885211,312292.26,385211.95,0,0
313,PAYMENT,54835.64,C1360842293,11399.0,0.0,M1864051614,0.0,0.0,0,0
688,CASH_OUT,142918.29,C727938083,0.0,0.0,C392126313,229046.12,371964.41,0,0
16,CASH_OUT,420581.62,C70235698,11106.0,0.0,C271322338,888980.64,1309562.26,0,0
393,TRANSFER,844879.14,C334486095,360214.0,0.0,C927916252,230680.14,1075559.28,0,0
348,TRANSFER,419284.44,C1109436514,0.0,0.0,C943731144,1114347.62,1533632.06,0,0
13,CASH_OUT,17824.25,C825816232,0.0,0.0,C787813089,251522.4,630162.99,0,0
323,CASH_OUT,236396.17,C1242462614,8258.0,0.0,C1521950121,1520553.7,1756949.87,0,0
352,PAYMENT,12160.83,C636610764,0.0,0.0,M534949583,0.0,0.0,0,0
153,PAYMENT,7251.47,C1879196721,1464.02,0.0,M1272047205,0.0,0.0,0,0
39,CASH_IN,83186.3,C1140029211,1886416.84,1969603.15,C587750192,1274882.65,1191696.35,0,0
34,CASH_OUT,88512.33,C1491527573,0.0,0.0,C1897050650,8747590.47,8960790.05,0,0
350,CASH_OUT,160.58,C1256060630,594380.0,594219.42,C1798374984,0.0,160.58,0,0
156,CASH_OUT,379846.33,C436274458,25781.0,0.0,C1114436169,460818.11,840664.44,0,0
321,PAYMENT,27639.4,C930981619,0.0,0.0,M1824412267,0.0,0.0,0,0
140,CASH_OUT,159692.38,C646310529,124893.0,0.0,C1774146551,18062082.74,18221775.12,0,0
306,CASH_IN,105465.23,C1232219659,18284.0,123749.23,C1315014326,0.0,0.0,0,0
202,CASH_OUT,600384.08,C1754325615,155.0,0.0,C749254437,4853254.92,5453639.0,0,0
374,PAYMENT,14372.62,C69954457,225896.19,211523.58,M1520540099,0.0,0.0,0,0
408,TRANSFER,382673.25,C1254582236,0.0,0.0,C322230935,644664.86,1027338.12,0,0
19,CASH_IN,148637.45,C449285126,25314.0,173951.45,C1332329112,0.0,0.0,0,0
395,PAYMENT,14126.88,C1816040228,0.0,0.0,M1555442089,0.0,0.0,0,0
298,CASH_IN,76431.63,C813896443,35990.0,112421.63,C1134689818,0.0,0.0,0,0
306,DEBIT,3528.77,C370650747,51018.0,47489.23,C1193122248,3186136.9,3189665.67,0,0
500,CASH_IN,12913.51,C11912283,55105.0,68018.51,C2039863486,7537173.43,7524259.92,0,0
139,PAYMENT,9506.33,C1170036822,0.0,0.0,M1412037370,0.0,0.0,0,0
378,PAYMENT,11761.5,C1016890641,15786.0,4024.5,M1931227672,0.0,0.0,0,0
187,PAYMENT,21131.59,C955315668,41660.0,20528.41,M467909615,0.0,0.0,0,0
347,CASH_OUT,462075.69,C421153761,165659.0,0.0,C78096005,0.0,462075.69,0,0
321,PAYMENT,56739.11,C655922321,21778.19,0.0,M731391887,0.0,0.0,0,0
351,CASH_IN,81159.22,C1497442072,0.0,81159.22,C1270228606,189215.15,108055.93,0,0
349,CASH_OUT,814133.83,C1890594004,99892.0,0.0,C473832081,0.0,814133.83,0,0
211,PAYMENT,590.9,C1924343257,19861.0,19270.1,M451578760,0.0,0.0,0,0
373,CASH_IN,59639.52,C724183645,11783886.22,11843525.73,C2119935638,280645.94,221006.42,0,0
163,CASH_IN,32982.19,C1906272629,398181.4,431163.59,C2013014960,902444.6,869462.41,0,0
256,CASH_IN,244585.57,C1431984558,10804.0,255389.57,C2084957172,3273402.94,3028817.37,0,0
156,CASH_IN,175518.54,C1860606041,7106025.21,7281543.75,C966526472,8284487.45,8108968.91,0,0
235,PAYMENT,2858.92,C901236012,83894.44,81035.52,M810577422,0.0,0.0,0,0
354,CASH_OUT,36061.35,C214038224,0.0,0.0,C76084719,112437.03,148498.38,0,0
131,CASH_OUT,224764.03,C1901330421,0.0,0.0,C791039365,11931553.57,12156317.6,0,0
140,PAYMENT,15270.65,C1766561027,0.0,0.0,M109561807,0.0,0.0,0,0
299,CASH_OUT,121411.83,C558639056,0.0,0.0,C1977864754,138086.62,259498.45,0,0
259,PAYMENT,3308.9,C1218450120,0.0,0.0,M1756289383,0.0,0.0,0,0
281,PAYMENT,939.12,C620151852,64115.02,63175.9,M1565714832,0.0,0.0,0,0
207,CASH_IN,266841.91,C1971614035,8012051.49,8278893.4,C499932296,862025.08,595183.17,0,0
202,PAYMENT,1256.09,C1431559996,50411.3,49155.21,M206975534,0.0,0.0,0,0
371,PAYMENT,4398.51,C697427958,1078.0,0.0,M1125752958,0.0,0.0,0,0
404,CASH_OUT,80924.95,C1986039268,656.0,0.0,C760327590,0.0,80924.95,0,0
184,TRANSFER,246147.66,C1109674593,100388.0,0.0,C289824713,143634.84,389782.51,0,0
405,CASH_OUT,99709.11,C163404307,41760.0,0.0,C1174162695,1045852.96,1145562.08,0,0
250,CASH_OUT,80380.64,C1032785927,0.0,0.0,C108231391,6614028.95,6694409.6,0,0
371,CASH_OUT,129606.3,C654366524,0.0,0.0,C1144451820,1301416.22,1431022.52,0,0
262,PAYMENT,7664.67,C217401949,11055.0,3390.33,M921323250,0.0,0.0,0,0
188,PAYMENT,1414.85,C177384236,35632.0,34217.15,M208908715,0.0,0.0,0,0
10,CASH_OUT,73644.43,C1160441812,0.0,0.0,C977990184,3527532.33,4540043.94,0,0
375,CASH_OUT,311921.46,C1110412765,1139.0,0.0,C1019630899,1163976.5,1475897.96,0,0
204,CASH_OUT,120937.96,C728998459,199720.0,78782.04,C1518831086,0.0,120937.96,0,0
186,CASH_OUT,249813.24,C788328908,197140.23,0.0,C832211527,1887223.54,2137036.78,0,0
211,CASH_IN,93787.16,C845091294,100875.0,194662.16,C553049396,145482.71,51695.56,0,0
236,PAYMENT,9402.09,C1717988046,0.0,0.0,M1017551416,0.0,0.0,0,0
354,CASH_OUT,271503.44,C1639201997,49268.0,0.0,C896308097,0.0,271503.44,0,0
252,CASH_IN,514144.3,C528634591,5865782.05,6379926.35,C1365573537,1628532.05,1114387.75,0,0
252,PAYMENT,15741.96,C1940040220,984748.19,969006.23,M606383842,0.0,0.0,0,0
278,PAYMENT,12499.14,C1038852003,0.0,0.0,M969229002,0.0,0.0,0,0
155,PAYMENT,18277.21,C1292566626,5652.8,0.0,M324960686,0.0,0.0,0,0
357,CASH_OUT,93916.11,C1960103533,410442.48,316526.37,C91525685,2665656.15,2759572.26,0,0
328,TRANSFER,163234.54,C1296349130,0.0,0.0,C1789923418,544249.9,707484.43,0,0
274,CASH_OUT,34335.76,C422799719,186546.0,152210.24,C307165373,279363.93,313699.68,0,0
381,CASH_IN,17842.21,C1609381192,3194334.65,3212176.87,C8247767,876930.66,859088.45,0,0
41,PAYMENT,8650.99,C1146588719,29803.0,21152.01,M1743467920,0.0,0.0,0,0
206,PAYMENT,1417.8,C1745772781,0.0,0.0,M423952466,0.0,0.0,0,0
395,PAYMENT,11956.62,C769015807,241245.32,229288.7,M1627902226,0.0,0.0,0,0
416,PAYMENT,4483.67,C1694742748,270119.45,265635.78,M821977122,0.0,0.0,0,0
306,CASH_IN,264302.43,C993401986,1542.0,265844.43,C724250190,875677.41,611374.97,0,0
19,PAYMENT,19522.14,C328665044,29812.0,10289.86,M1416233912,0.0,0.0,0,0
258,CASH_OUT,439128.46,C1907650631,33419.0,0.0,C1882104862,149020.33,588148.79,0,0
257,TRANSFER,718137.53,C523878747,20089.0,0.0,C1838141539,6951780.41,7669917.94,0,0
302,PAYMENT,5715.1,C1960452932,20232.0,14516.9,M707645520,0.0,0.0,0,0
188,CASH_OUT,222548.94,C2077704148,7922.0,0.0,C2087637819,417223.49,688300.84,0,0
399,CASH_IN,188449.39,C1332086170,683760.49,872209.88,C29084808,820187.81,631738.42,0,0
34,PAYMENT,17684.07,C1818982764,308348.04,290663.97,M645784022,0.0,0.0,0,0
133,CASH_IN,55756.93,C587691566,20413767.96,20469524.89,C754555473,2652460.67,2596703.74,0,0
282,CASH_OUT,3866.86,C594168277,19236.0,15369.14,C283553834,1547230.69,1551097.54,0,0
262,CASH_IN,106237.22,C1685515027,3547472.06,3653709.27,C1499077024,853629.63,747392.41,0,0
18,CASH_OUT,74330.76,C2142717303,127632.0,53301.24,C168537290,77045.0,481070.5,0,0
253,PAYMENT,17414.66,C33047138,5700.0,0.0,M630295698,0.0,0.0,0,0
17,CASH_OUT,83153.64,C923493470,0.0,0.0,C740951199,1962387.31,2055942.55,0,0
131,PAYMENT,5513.96,C734859412,0.0,0.0,M376773356,0.0,0.0,0,0
208,CASH_OUT,14949.07,C1495536596,299279.0,284329.93,C760893672,32560.37,47509.45,0,0
8,CASH_OUT,5880.62,C1240728699,0.0,0.0,C1943516848,254946.22,223275.54,0,0
10,CASH_OUT,160578.11,C311917308,0.0,0.0,C176319038,161941.09,322519.2,0,0
210,PAYMENT,7796.03,C1588755113,403057.57,395261.54,M1667087319,0.0,0.0,0,0
212,PAYMENT,12278.1,C295181373,0.0,0.0,M1508305498,0.0,0.0,0,0
305,CASH_OUT,309961.99,C1186840821,237.0,0.0,C1858768650,294205.35,604167.34,0,0
321,PAYMENT,8190.67,C1969310979,161230.0,153039.33,M1093143065,0.0,0.0,0,0
22,PAYMENT,538.45,C56639250,0.0,0.0,M1828030670,0.0,0.0,0,0
235,PAYMENT,10424.93,C834270027,0.0,0.0,M1237914843,0.0,0.0,0,0
381,PAYMENT,2832.1,C1362182764,31367.0,28534.9,M352770242,0.0,0.0,0,0
405,PAYMENT,8106.13,C1554881282,240.0,0.0,M64530848,0.0,0.0,0,0
283,PAYMENT,11775.77,C1013726491,0.0,0.0,M1514692318,0.0,0.0,0,0
38,CASH_IN,63133.14,C603029771,28074.0,91207.14,C263284970,77598.14,14465.0,0,0
305,CASH_OUT,74804.93,C1913552271,0.0,0.0,C616087876,2110807.88,2185612.81,0,0
205,CASH_IN,237575.23,C1231004867,1927621.11,2165196.34,C644693639,1503778.69,1266203.46,0,0
311,PAYMENT,2241.79,C581123048,60220.0,57978.21,M691031761,0.0,0.0,0,0
137,PAYMENT,12608.2,C2011575792,30912.0,18303.8,M1576357033,0.0,0.0,0,0
256,CASH_IN,265473.55,C1373313096,5329926.76,5595400.31,C1233791594,5795952.93,5530479.38,0,0
159,CASH_OUT,415150.61,C1570648588,442.0,0.0,C1374945082,230171.97,645322.58,0,0
305,PAYMENT,44523.48,C1567441715,0.0,0.0,M719143511,0.0,0.0,0,0
374,CASH_IN,300903.17,C2141933011,31102.0,332005.17,C1645666786,3618363.36,3317460.19,0,0
184,CASH_OUT,96090.63,C493375362,0.0,0.0,C100568242,3209951.43,3706184.55,0,0
33,PAYMENT,807.54,C1312719445,0.0,0.0,M226410220,0.0,0.0,0,0
253,CASH_IN,213957.11,C1434840520,330351.0,544308.11,C285980996,1950656.47,1736699.37,0,0
546,TRANSFER,2016200.86,C1053336017,0.0,0.0,C1433741911,6395743.08,8411943.94,0,0
394,TRANSFER,1942648.77,C181109997,11195.0,0.0,C394113810,1381464.55,3324113.32,0,0
180,CASH_OUT,70594.74,C870170978,25292.0,0.0,C565528556,0.0,70594.74,0,0
36,PAYMENT,9649.46,C546309457,27742.47,18093.01,M1557633265,0.0,0.0,0,0
37,CASH_OUT,261046.74,C2082712467,10610.0,0.0,C2083130101,0.0,261046.74,0,0
302,CASH_IN,74226.48,C1625292573,16557710.28,16631936.76,C227953082,132456.55,58230.07,0,0
598,CASH_IN,75732.39,C1149040599,7493215.03,7568947.42,C234883561,1406418.11,1330685.72,0,0
544,PAYMENT,15097.44,C1416682461,150571.0,135473.56,M1955746074,0.0,0.0,0,0
305,TRANSFER,1972812.75,C321173349,0.0,0.0,C1622136442,22445713.27,24418526.02,0,0
35,CASH_IN,117718.76,C1632964663,2282816.4,2400535.16,C1441090508,158834.06,41115.3,0,0
203,CASH_OUT,44576.93,C431161509,0.0,0.0,C1210390584,60743.21,105320.13,0,0
10,CASH_IN,52195.62,C1219918227,5946559.6,5998755.22,C1149273771,7252249.88,7200054.26,0,0
41,CASH_OUT,50610.73,C1844184197,0.0,0.0,C2074032844,220700.43,271311.16,0,0
284,PAYMENT,25068.6,C786531582,0.0,0.0,M324391938,0.0,0.0,0,0
297,CASH_IN,158278.41,C1794496509,12567129.49,12725407.9,C471811727,3747561.85,3589283.44,0,0
323,PAYMENT,25415.1,C1022029104,0.0,0.0,M1772947780,0.0,0.0,0,0
207,CASH_OUT,286086.34,C331908047,0.0,0.0,C280858124,605367.51,891453.85,0,0
209,PAYMENT,30346.26,C1585350487,157020.96,126674.7,M1798981019,0.0,0.0,0,0
230,CASH_IN,75088.99,C1180307292,4287260.0,4362348.98,C2001771113,13743020.47,13667931.48,0,0
236,CASH_IN,228958.68,C940128238,3639645.07,3868603.75,C1087953881,2451898.9,2222940.22,0,0
161,CASH_IN,262676.27,C793756763,53568.0,316244.27,C1692772061,4947.78,0.0,0,0
209,TRANSFER,25952.68,C2110922745,27150.0,1197.32,C224063653,16095.21,42047.89,0,0
167,PAYMENT,5259.85,C651948851,862.0,0.0,M1732962104,0.0,0.0,0,0
565,CASH_IN,69594.58,C348774951,3692568.41,3762162.99,C1078511902,706531.36,636936.78,0,0
377,CASH_OUT,411653.8,C703865984,135876.0,0.0,C882264470,0.0,411653.8,0,0
396,CASH_OUT,33466.17,C423800572,52259.0,18792.83,C335553193,0.0,33466.17,0,0
42,CASH_OUT,331512.31,C1384432375,0.0,0.0,C1065055677,537130.65,1050161.29,0,0
185,CASH_IN,2976.46,C50333094,177.0,3153.46,C989590502,231919.47,228943.0,0,0
180,TRANSFER,245008.98,C1068478974,0.0,0.0,C994314135,632345.03,877354.01,0,0
153,CASH_OUT,129646.21,C980464089,0.0,0.0,C2063836203,139257.42,268903.63,0,0
137,PAYMENT,7334.76,C1520046548,0.0,0.0,M324376945,0.0,0.0,0,0
35,CASH_OUT,88503.84,C1648127082,23064.0,0.0,C1678572592,123466.35,211970.18,0,0
281,CASH_OUT,236108.19,C1346834443,273632.26,37524.07,C1092745015,360326.3,596434.48,0,0
177,CASH_IN,127200.27,C1850446754,1689030.1,1816230.37,C622139615,795105.55,667905.27,0,0
402,CASH_IN,81905.23,C1010372804,8648423.36,8730328.59,C781021210,168577.0,86671.77,0,0
133,PAYMENT,26.58,C713245752,0.0,0.0,M513949915,0.0,0.0,0,0
518,CASH_OUT,349993.85,C1198015553,76418.0,0.0,C1552849727,0.0,349993.85,0,0
14,CASH_OUT,160544.2,C275328481,0.0,0.0,C951716676,2691867.68,2740339.37,0,0
156,CASH_OUT,98057.93,C66376445,166881.0,68823.07,C2037306280,1034485.44,1132543.37,0,0
177,CASH_OUT,273163.34,C1730024539,0.0,0.0,C170840149,589360.91,862524.26,0,0
163,CASH_OUT,105326.81,C817566268,22418.0,0.0,C851806753,0.0,198783.83,0,0
274,PAYMENT,2001.5,C568377014,21484.0,19482.5,M1760769881,0.0,0.0,0,0
12,CASH_IN,14471.2,C641899669,1823807.44,1838278.64,C758653144,6488761.33,6474290.13,0,0
395,PAYMENT,8740.49,C1765587042,78873.0,70132.51,M1226014461,0.0,0.0,0,0
304,PAYMENT,11014.02,C2077235947,0.0,0.0,M1719142278,0.0,0.0,0,0
330,CASH_OUT,103752.49,C1601050264,0.0,0.0,C1422905901,2852691.05,2956443.53,0,0
394,CASH_IN,137934.48,C925697206,6427092.85,6565027.32,C71725122,4691264.77,4553330.29,0,0
380,CASH_OUT,86877.08,C698247595,0.0,0.0,C371434904,867516.76,954393.84,0,0
401,PAYMENT,23411.01,C1011574514,458577.17,435166.16,M902889437,0.0,0.0,0,0
236,CASH_IN,73686.12,C1820440135,1249861.24,1323547.36,C944189707,9666091.48,9592405.36,0,0
216,DEBIT,600.74,C797675129,27927.0,27326.26,C316239203,1803589.11,1804189.85,0,0
250,CASH_OUT,371588.09,C2022915919,93852.0,0.0,C1993947368,288559.28,710958.6,0,0
522,PAYMENT,16822.54,C1661712533,87963.34,71140.8,M328703150,0.0,0.0,0,0
276,PAYMENT,7854.77,C1590564503,9073.0,1218.23,M1155961432,0.0,0.0,0,0
287,CASH_OUT,37534.42,C517487890,5407.91,0.0,C1332814710,396211.72,433746.14,0,0
212,PAYMENT,8552.27,C370829930,22640.0,14087.73,M277734353,0.0,0.0,0,0
371,CASH_OUT,212203.06,C1035075000,0.0,0.0,C1082029077,969366.39,1181569.45,0,0
326,TRANSFER,1262344.09,C939525248,15480.0,0.0,C256868865,1716538.02,2978882.11,0,0
130,PAYMENT,22827.2,C897836049,0.0,0.0,M1253292963,0.0,0.0,0,0
254,PAYMENT,9643.13,C1512949685,49065.0,39421.87,M1321733548,0.0,0.0,0,0
254,PAYMENT,11235.1,C989706373,0.0,0.0,M508656394,0.0,0.0,0,0
300,CASH_IN,639174.37,C1138390698,1119.0,640293.37,C232380504,0.0,0.0,0,0
212,CASH_OUT,317232.57,C969650954,24079.0,0.0,C629297791,0.0,317232.57,0,0
261,PAYMENT,20792.41,C1323771248,186354.0,165561.59,M1649295240,0.0,0.0,0,0
130,CASH_IN,3714.83,C303860483,21532.0,25246.83,C1804412677,936976.86,933262.03,0,0
41,CASH_OUT,299669.99,C412111016,21805.0,0.0,C1119052212,224492.84,524162.84,0,0
352,PAYMENT,6150.22,C1872389674,0.0,0.0,M1689497759,0.0,0.0,0,0
157,CASH_OUT,51005.16,C1298879551,26185.0,0.0,C639518693,141739.46,192744.62,0,0
130,PAYMENT,20575.5,C441333473,1291792.92,1271217.41,M1101296932,0.0,0.0,0,0
328,CASH_OUT,67173.5,C194221273,30634.0,0.0,C1567007844,72701.13,139874.63,0,0
132,CASH_OUT,131853.78,C385128220,10231.0,0.0,C766863926,8940.53,140794.31,0,0
44,CASH_OUT,87387.48,C935045458,4019.0,0.0,C1698757089,6318753.33,6595078.98,0,0
211,CASH_OUT,22489.1,C253093237,20278.0,0.0,C586619610,10853.9,33342.99,0,0
182,PAYMENT,2988.89,C532275594,0.0,0.0,M1056750068,0.0,0.0,0,0
333,CASH_IN,36061.49,C1242125951,74326.0,110387.49,C1270626741,160246.38,124184.89,0,0
